candle_open_time,interval,architecture_version,point_in_time_safe,close_price,ema_20,ema_50,ema_200,rsi_14,macd_line,macd_signal,macd_histogram,atr_14,adx_14,plus_di,minus_di,vwap,structure_trend,cvd_delta,cvd_cumulative,cvd_trend,oi_current,oi_delta_pct,oi_volume_ratio,spot_price,basis_pct,data_quality,reference_factors_jsonb,reference_domain_result_jsonb
2026-01-21 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,89411.4,91886.72038551139,92084.71188997339,99591.92404575985,43.13184016054703,447.5063395294128,935.9873952557593,-488.48105572634654,2586.9179791726488,29.713436250070966,19.995950146933975,26.28078585657685,92292.91592359662,bearish,-2990.0169999999925,-360476.1320000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":43.1318401481328,""macd_histogram"":-488.48105555091024},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":92084.69638489497,""ema_200"":99538.03926417297},""value"":-1},""vwap_position"":{""basis"":{""vwap"":92292.91592359662,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":29.713436284318043},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-22 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,89518.5,91661.17558689124,91984.07612958227,99491.69097067766,43.50333254641983,206.73797613411443,790.1375114314304,-583.399535297316,2535.1452663746018,28.561118170049138,18.946856734799482,24.90195668840753,92351.18896263833,bearish,-949.0069999999978,-361425.1390000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":43.50333253409379,""macd_histogram"":-583.3995351348713},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91984.06123254614,""ema_200"":99438.34235607175},""value"":-1},""vwap_position"":{""basis"":{""vwap"":92351.18896263833,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":28.561118201955527},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-23 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,89558.7,91460.93981671112,91888.96334018689,99392.85523962615,43.65212453673472,18.95264326162578,635.9005377974696,-616.9478945358438,2544.4206044907014,27.03177243898665,19.964114055099348,23.03895286019164,92274.5849142708,bearish,-1266.0600000000122,-362691.1990000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":43.65212452444398,""macd_histogram"":-616.9478943854338},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91888.94902734827,""ema_200"":99340.03745700637},""value"":-1},""vwap_position"":{""basis"":{""vwap"":92274.5849142708,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":27.03177246868864},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-24 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,89180.7,91243.77411988149,91782.75693468936,99291.24175465475,42.51820541757144,-158.54244822835608,477.01194059230454,-635.5543888206606,2418.1762755985083,25.61166568871434,19.505914071401396,22.510181696301135,92268.41913117481,bearish,-782.9010000000017,-363474.1000000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":42.51820540557893,""macd_histogram"":-635.5543886813917},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91782.74318313852,""ema_200"":99238.9495221108},""value"":-1},""vwap_position"":{""basis"":{""vwap"":92268.41913117481,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":25.611665716369384},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-25 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,86628.9,90804.26229894039,91580.64489803487,99165.24830435967,35.76415657849839,-499.36119571219024,281.73731333140563,-781.0985090435959,2478.299398770044,25.55209558146618,17.673225053367513,29.316088855443663,91939.73347260672,bearish,-6097.72099999999,-369571.82100000023,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":35.76415656830554,""macd_histogram"":-781.0985089146486},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91580.63168576053,""ema_200"":99113.47639253754},""value"":-1},""vwap_position"":{""basis"":{""vwap"":91939.73347260672,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":25.55209560726168},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-26 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,88300.6,90565.81827046988,91452.01568634722,99057.14235108247,42.237540176921335,-627.3387192882801,99.9221068074685,-727.2608260957486,2470.628013143613,25.496780481878606,16.461808099109163,27.30660801848336,91627.05908036002,bearish,-1675.997000000003,-371247.8180000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":42.23754016784648,""macd_histogram"":-727.2608259763508},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91452.00299220129,""ema_200"":99005.88558266156},""value"":-1},""vwap_position"":{""basis"":{""vwap"":91627.05908036002,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":25.496780505947385},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-27 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,89197.8,90435.53081613942,91363.61507119636,98959.03944211648,45.416817220511476,-648.8853406736598,-49.839382688757155,-599.0459579849027,2453.6974407762123,25.042900311896496,17.327001085472137,25.531093975981555,91466.31071309547,bearish,1507.3619999999937,-369740.45600000024,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":45.416817211978255,""macd_histogram"":-599.0459578743436},""value"":0},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91363.60287486007,""ema_200"":98908.2926912918},""value"":-1},""vwap_position"":{""basis"":{""vwap"":91466.31071309547,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":25.04290033433976},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":38,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-0.6667,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-2.6667,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-28 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,89261.7,90323.73740507853,91281.18702918866,98862.54850239393,45.64627789243657,-653.2744561103755,-170.5263973730808,-482.7480587372946,2407.4833378636254,23.991041995018495,19.643151431920984,24.162533028629714,91423.76385197199,bearish,-409.9789999999921,-370150.43500000023,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":45.64627788394225,""macd_histogram"":-482.7480586349241},""value"":0},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91281.17531114006,""ema_200"":98812.30669436353},""value"":-1},""vwap_position"":{""basis"":{""vwap"":91423.76385197199,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":23.991042015920907},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":38,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-0.6667,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-2.6667,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-29 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,84604.7,89779.06717602344,91019.36400843615,98720.67936306662,34.321969868235996,-1020.7670741179463,-340.57453272205396,-680.1925413958924,2662.5559565876524,24.835915141662383,16.492672215963637,34.90179213624143,90941.07508561235,bearish,-11560.396999999997,-381710.8320000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":34.32196986173662,""macd_histogram"":-680.1925413011088},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":91019.35274991888,""ema_200"":98670.9374735241},""value"":-1},""vwap_position"":{""basis"":{""vwap"":90941.07508561235,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":24.83591516116698},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-30 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,84211.4,89248.8131592593,90752.38502771317,98576.30842413065,33.56463044326783,-1328.4303266980278,-538.1456915172488,-790.284635180779,2736.459102545677,26.153020693538593,14.90102441147751,37.637107326601416,90222.97532385515,bearish,-3681.7119999999995,-385392.5440000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":33.56463043690451,""macd_histogram"":-790.2846350930197},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":90752.37421070639,""ema_200"":98527.06147876267},""value"":-1},""vwap_position"":{""basis"":{""vwap"":90222.97532385515,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":26.15302071174725},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
2026-01-31 00:00:00+00,1d,experimental_domain_v2_phase4_full_asof,True,78706.8,88244.81190599651,90280.00914427344,98378.60187264676,25.187577468323852,-1993.4516177314508,-829.2068767600892,-1164.2447409713616,3165.2477380781284,28.297285836083542,11.962245125116567,42.625895359563145,89216.95424261963,bearish,-20194.239,-405586.7830000002,falling,,,,,,OK,"{""cvd"":{""basis"":{""cvd_trend"":""falling""},""value"":-1},""basis"":{""basis"":{""basis_pct"":null},""value"":null},""macro"":{""basis"":{""regime"":null},""value"":null},""funding"":{""basis"":{""avg_funding_rate"":null},""value"":null},""options"":{""basis"":{""put_call_oi_ratio"":null},""value"":null},""momentum"":{""basis"":{""rsi_14"":25.18757746348767,""macd_histogram"":-1164.2447408901064},""value"":-1},""oi_price"":{""basis"":{""oi_delta_pct"":null,""threshold_unverified_for_interval"":true},""value"":null},""orderbook"":{""basis"":{""avg_depth_imbalance"":null},""value"":null},""sentiment"":{""basis"":{""classification"":null},""value"":null},""structure"":{""basis"":{""structure_trend"":""bearish""},""value"":-1},""positioning"":{""basis"":{""score"":null},""value"":null},""trend_regime"":{""basis"":{""ema_50"":90279.998751463,""ema_200"":98329.84494663568},""value"":-1},""vwap_position"":{""basis"":{""vwap"":89216.95424261963,""threshold_unverified_for_interval"":true},""value"":-1},""trend_strength"":{""basis"":{""adx_14"":28.297285853084215},""value"":-1}}","{""note"":""EXPERIMENTAL -- laeuft parallel zur produktiven compute-market-state Funktion, schreibt in keine Tabelle. Independence-Gewichtung ist ein Platzhalter (1.0), da die bisherige Historie fuer eine kalibrierte Redundanz-Korrektur nicht ausreicht."",""confidence"":43,""domain_scores"":{""options"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""sentiment"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""order_flow"":{""score"":-1,""factors_total"":2,""factors_with_data"":1},""momentum_trend"":{""score"":-1,""factors_total"":3,""factors_with_data"":3},""macro_liquidity"":{""score"":null,""factors_total"":1,""factors_with_data"":0},""market_structure"":{""score"":-1,""factors_total"":2,""factors_with_data"":2},""derivatives_leverage"":{""score"":null,""factors_total"":4,""factors_with_data"":0}},""overall_state"":""BEARISH"",""weighted_score"":-3,""domain_coverage_pct"":42.9,""architecture_version"":""experimental_domain_v1_phase3"",""independence_weight_applied"":1}"
