candle_open_time,close_price,rsi_14,macd_histogram,adx_14,plus_di,minus_di,ema_50,ema_200,vwap,cvd_delta,structure_trend,avg_funding_rate,macro_regime,sentiment_classification,onchain_sopr,onchain_mvrv,onchain_lth_net_position_change_btc,onchain_stablecoin_supply,onchain_whale_addr_count,close_price_fwd_24h
2025-10-05T00:00:00+00:00,123426.7,71.03370266397994,1224.5326878066353,26.998224948349794,41.52016778741076,10.825955817724186,114794.15965507278,107004.62659008117,115722.82888585932,4826.168000000005,bullish,9.566e-05,Neutral,Greed,1.0148,2.2476,7651.54495107,256442990601.37003,84.0,124628.5
2025-10-06T00:00:00+00:00,124628.5,72.82535404805947,1289.5832069055016,29.310182658642564,38.93860691103136,9.928399361657245,115179.8200607562,107179.98851455798,116250.74700064099,-1534.5449999999837,bullish,0.0001,Mixed,Greed,1.012,2.2668,-7954.42335087,256362555106.12997,84.0,121286.5
2025-10-07T00:00:00+00:00,121286.5,61.443889415987094,1039.0722984129316,30.029942733180626,34.51250786191821,15.007966089996044,115419.29770543243,107320.35181292058,116735.95980953203,-9385.849000000017,bullish,2.542e-05,Neutral,Greed,1.0175,2.2872,-38803.39116381,257039790599.06003,84.0,123237.5
2025-10-08T00:00:00+00:00,123237.5,64.8932723172527,939.3244349557499,30.69829137382311,31.821552127035073,13.837788235045986,115725.89387384686,107478.73139687162,117054.92665139174,5173.119999999995,bullish,5.396e-05,Neutral,Greed,1.0426,2.2194,-3715.50480432,257336061938.84,84.0,121579.3
2025-10-09T00:00:00+00:00,121579.3,59.981587716964036,706.8292525453726,30.553940340184997,28.65389430771949,15.882130590183205,115955.43921212737,107619.03556207687,117403.35557620075,-10982.784000000014,bullish,1.455e-05,Neutral,Greed,1.0181,2.2486,-18191.78416906,257771832752.59998,84.0,112714.9
2025-10-10T00:00:00+00:00,112714.9,41.7774578808875,-58.17545184615301,31.01537208691401,18.6098964639556,40.482257256854545,115828.35924302434,107669.74068086217,116694.00585284615,-28533.95199999999,bearish,0.0001,Mixed,Fear,1.0233,2.2126,-4578.51709793,258391501315.54,83.0,110579.1
2025-10-11T00:00:00+00:00,110579.1,38.727672459845735,-687.3078710911798,31.44384442316238,17.41920084041096,37.89212750302681,115622.50593937634,107698.68952980882,116395.18302732828,-16101.291999999987,bearish,4.67e-06,Mixed,Extreme Fear,1.0039,2.0706,-7226.4833715,259081972999.34003,83.0,114894.4
2025-10-12T00:00:00+00:00,114894.4,47.12619569020663,-785.0373685606642,31.11939500788491,19.61380033351449,34.05026787487244,115593.95276528316,107770.28863896495,116348.468660394,-851.6290000000154,bearish,-0.00010915,Mixed,Fear,0.9982,2.0195,642.98706398,258706027599.52002,83.0,115111.9
2025-10-13T00:00:00+00:00,115111.9,47.51667037290107,-804.2934317312579,30.764571232216895,19.155561463872,32.72269036801597,115575.04873527205,107843.33949827873,116392.69411770315,-4608.2850000000035,bearish,-4.041e-05,Neutral,Fear,1.0036,2.0951,-1146.29245753,259785781110.47,83.0,112983.8
2025-10-14T00:00:00+00:00,112983.8,44.08606244733189,-921.2119967438023,31.054301949384403,17.39890725250521,35.98900665930211,115473.4311378104,107894.48835899238,116217.00861782503,-8947.350000000006,bearish,-4.498e-05,Neutral,Fear,1.0029,2.0975,-57574.62007479,260340480784.58,84.0,110699.0
2025-10-15T00:00:00+00:00,110699.0,40.68943736568299,-1101.115060934702,31.32333761532566,16.385946023120614,33.89373320902908,115286.19854417078,107922.39394746012,116351.61012635329,-2224.0239999999903,bearish,-2.741e-05,Neutral,Fear,1.0119,2.0568,-48714.9059505,260368893905.36,85.0,108129.4
2025-10-16T00:00:00+00:00,108129.4,37.21659585484202,-1326.730379796185,31.990435144452483,15.129078403241833,35.864408573867664,115005.53977773272,107924.45370917695,116159.98463205792,-6262.972999999998,bearish,-3.004e-05,Mixed,Extreme Fear,1.0422,2.0059,-686.37747615,261658193213.1,86.0,106378.6
2025-10-17T00:00:00+00:00,106378.6,35.0232105378947,-1513.8923364258997,33.11840603636296,13.720411309094452,38.83012133966885,114667.22841390005,107909.07208022992,115539.71636926985,-4390.04800000001,bullish,-4.819e-05,Neutral,Extreme Fear,0.9956,1.9579,-15486.68488508,261431782928.43,86.0,107117.5
2025-10-18T00:00:00+00:00,107117.5,36.7182909189498,-1504.8038270666532,34.165807578851265,13.442215963449774,38.04280099014305,114371.1606329628,107901.19574112316,115466.4106695044,-3889.4270000000033,bullish,-3.681e-05,Neutral,Fear,1.0042,1.9293,1548.33179149,262104010180.53998,87.0,108586.2
2025-10-19T00:00:00+00:00,108586.2,40.06519493295093,-1323.1818789409897,34.4493335570155,16.046909315353343,35.83041628496453,114144.29943167014,107908.01170389805,115296.222532543,1158.2780000000057,bullish,2.787e-05,Neutral,Fear,1.0042,1.9382,378.51109906,262375570113.19003,,110469.9
2025-10-20T00:00:00+00:00,110469.9,44.145446744973285,-1013.4401069228783,33.97133861801529,18.75973735516822,33.175653953025424,114000.20533631052,107933.50312972993,115126.79571250215,-2665.5190000000002,bullish,-1.8e-07,Neutral,Fear,1.0013,2.0514,1341.87933816,262937499785.11,86.0,108253.7
2025-10-21T00:00:00+00:00,108253.7,40.639999324459545,-898.9686917801282,32.833242744015955,20.528958403048925,29.564883857651175,113774.85218586697,107936.68916824007,114672.74705168468,-4488.148000000016,bullish,-2.506e-05,Neutral,Extreme Fear,1.0047,2.0538,90.19366591,262671697370.74997,86.0,107532.0
2025-10-22T00:00:00+00:00,107532.0,39.53892943726412,-815.4653039815005,31.9863982647014,19.54810642615964,29.92662961630927,113530.03445308788,107932.66241034714,114103.05066043873,4748.688999999984,bullish,8.911e-05,Risk-Off,Fear,1.0093,2.0186,-10368.44292294,263046679053.15,87.0,110025.9
2025-10-23T00:00:00+00:00,110025.9,45.07658268205882,-548.6787711914499,30.580255140419798,21.853798173331178,27.984050138314494,113392.6174157119,107953.49064507007,113570.50585644302,-2084.2030000000086,bullish,3.391e-05,Mixed,Fear,1.0226,2.0076,-1085.23881017,263502602604.06,87.0,110965.4
2025-10-24T00:00:00+00:00,110965.4,47.04431032197712,-278.9469315304061,29.03022045656025,22.409228247509887,26.77683754901209,113297.4324190173,107983.4598923828,113316.61940450995,-1164.9500000000116,bullish,5.02e-05,Mixed,Fear,1.0104,2.0361,10250.91823849,263884665153.27,87.0,111589.4
2025-10-25T00:00:00+00:00,111589.4,48.3674434788059,-41.00751578079439,27.59090253583353,21.86570052842457,26.127375047377306,113230.45075552644,108019.33989345362,112795.47534822868,-1047.4190000000017,bullish,5.57e-05,Mixed,Fear,1.0074,2.0608,23212.73205107,263900337544.92,87.0,114497.8
2025-10-26T00:00:00+00:00,114497.8,54.12126738109412,310.41038288142954,26.006527315060385,26.7951717575817,24.044901990240223,113280.15072589795,108083.802183071,112334.46046674381,2961.5910000000003,bullish,0.0001,Mixed,Neutral,1.0071,2.0697,-2223.57812638,264079808684.58,87.0,114064.1
2025-10-27T00:00:00+00:00,114064.1,53.16974828036877,500.5399869541202,24.754571858715746,27.10704588398498,22.869462325260596,113310.89383468629,108143.30763398572,111876.36722402935,-2703.5419999999867,bearish,6.059e-05,Mixed,Neutral,1.0139,2.1218,-10758.81840046,264044411500.04,87.0,112833.5
2025-10-28T00:00:00+00:00,112833.5,50.45893381575219,527.6131764564361,23.09854950446345,25.0894324090992,24.31367570742615,113292.17250783584,108189.97621474208,111530.83536956777,-1762.6399999999994,bearish,2.992e-05,Mixed,Neutral,1.0156,2.094,-27151.44288527,264199211002.78998,87.0,109985.6
2025-10-29T00:00:00+00:00,109985.6,44.770186985505674,346.6516980570873,22.154261953406895,22.96302397568197,27.997135447561718,113162.50299772464,108207.84311807799,111003.17519255038,-6487.396000000008,bearish,5.003e-05,Mixed,Fear,1.0266,2.0901,-14357.71488895,264191565674.54,87.0,108263.5
2025-10-30T00:00:00+00:00,108263.5,41.70810174864257,115.84025642620304,21.919806131221158,20.739121502920177,30.38771741832359,112970.385233108,108208.3969178981,110697.02596950758,-5580.301999999996,bearish,2.13e-06,Risk-Off,Fear,1.0196,2.0232,-39895.54544944,264304270214.88995,87.0,109557.3
2025-10-31T00:00:00+00:00,109557.3,44.76470125147352,58.08700969542542,21.70209715347726,19.593970561046852,28.709800481578036,112836.53875337828,108221.81883911305,110624.98791614246,4149.809999999998,bearish,0.0001,Mixed,Fear,1.0171,1.9879,-7704.74299384,264681801157.03003,87.0,110047.2
2025-11-01T00:00:00+00:00,110047.2,45.92103626722746,60.39539547207073,21.499938817000782,19.137654018899767,28.041188836956554,112727.15291991246,108239.9818357388,110413.52382376367,652.2170000000042,bearish,9.782e-05,Mixed,Fear,1.0054,1.9989,8040.6951944,264107101921.08,87.0,110494.9
2025-11-02T00:00:00+00:00,110494.9,47.0127350130347,97.397480784246,21.072442184657486,19.749733531303203,27.00348952653548,112639.61358971983,108262.41883239812,110103.19275951902,-2453.991000000002,bearish,6.098e-05,Mixed,Fear,1.0115,2.0045,582.14022023,264124284372.83997,87.0,106544.0
2025-11-03T00:00:00+00:00,106544.0,39.445085958752344,-126.72517024704712,21.629490680767926,17.685051220236037,32.04173064739066,112400.56991953474,108245.32013754839,109692.13260827915,-3936.984999999986,bearish,5.329e-05,Neutral,Extreme Fear,1.0033,2.0156,-15404.94545726,263961662097.10004,87.0,101450.3
2025-11-04T00:00:00+00:00,101450.3,32.239683481353936,-575.4088613934184,23.221381086011178,15.058501896209494,38.64127050716661,111971.14756974907,108177.70799687627,108914.94771033037,-10251.563999999955,bearish,7.132e-05,Risk-Off,Extreme Fear,1.0056,1.9391,-21992.21627372,263996557106.50998,88.0,103837.0
2025-11-05T00:00:00+00:00,103837.0,37.95838687970084,-662.6291958990653,24.699565033737056,13.607746752228941,34.918521568088735,111652.16139054323,108134.51687252925,108518.99545489055,2768.4499999999825,bearish,2.816e-05,Neutral,Fear,0.9952,1.8428,102945.33081668,263867269068.91998,86.0,101305.6
2025-11-06T00:00:00+00:00,101305.6,34.620980191821744,-831.0704535597374,26.072164413768228,12.6731578398034,32.520294757284645,111246.41388503172,108066.56745091204,108363.52560893861,955.3530000000028,bearish,4.494e-05,Mixed,Extreme Fear,0.9979,1.8888,-18303.07123572,263341404177.87997,87.0,103305.2
2025-11-07T00:00:00+00:00,103305.2,39.17066673107882,-750.5374308509208,27.51109613780816,11.619253203769166,31.58881722389503,110934.99373267754,108019.1906603557,108044.2084402611,-2644.866000000009,bearish,8.631e-05,Neutral,Extreme Fear,0.9999,1.8416,-68152.57263754,263389685116.77002,87.0,102269.3
2025-11-08T00:00:00+00:00,102269.3,37.70673317100199,-710.1817186602511,28.84724702441667,11.21235320843109,30.482593841400135,110595.16260590588,107961.97781796411,107902.74085389361,-4638.152999999991,bearish,3.74e-05,Neutral,Extreme Fear,1.0322,1.8736,-6933.45688457,263549739387.13998,88.0,104670.6
2025-11-09T00:00:00+00:00,104670.6,43.022624733790195,-476.15115759030004,29.18455576266621,14.049053498313693,28.24798827288718,110362.82681743898,107929.22778992468,107669.19242104988,3859.0179999999964,bearish,8.87e-05,Neutral,Fear,1.006,1.8555,6322.15110382,263877686827.46,88.0,105966.3
2025-11-10T00:00:00+00:00,105966.3,45.714539199131885,-202.46878638978887,28.998049099076887,15.652641571462379,26.98219345826269,110190.41400106883,107909.69617012444,107376.47033193741,-3315.148000000001,bearish,4.979e-05,Neutral,Fear,1.0037,1.8943,-21275.58589564,263823920076.37,88.0,103005.8
2025-11-11T00:00:00+00:00,103005.8,40.9535650761426,-189.4395843410075,29.227208965867117,14.235820526802016,27.76164486049275,109908.66443239947,107860.90118335704,107198.22561041765,-3707.851999999999,bearish,2.462e-05,Neutral,Extreme Fear,1.0108,1.9237,-20273.7492311,263886972596.55,88.0,101605.8
2025-11-12T00:00:00+00:00,101605.8,38.89086208513569,-240.4465158067569,29.787321931709123,13.083080627111734,28.495909284230457,109583.06190563871,107798.66137058732,106829.58667923881,-1797.5360000000219,bearish,5.786e-05,Neutral,Extreme Fear,1.0041,1.8623,-9743.92286408,264320375028.23,89.0,99654.3
2025-11-13T00:00:00+00:00,99654.3,36.157082078743315,-363.56360288956967,30.809918818311985,11.730146483583335,30.240939040809167,109193.69869365287,107717.62294898945,106124.35429561733,-454.9070000000065,bearish,8.569e-05,Mixed,Extreme Fear,1.0048,1.8349,-8072.733146,264211207202.15002,89.0,94544.9
2025-11-14T00:00:00+00:00,94544.9,30.176184669100948,-726.1251029385035,32.354561669231984,10.582300950952657,33.91379016743786,108619.23599978413,107586.55107885024,105082.59789526081,-15562.737000000023,bearish,9.078e-05,Neutral,Extreme Fear,0.9964,1.8165,-22447.22781031,264688481497.46997,89.0,95560.3
2025-11-15T00:00:00+00:00,95560.3,32.56355389648084,-827.2342359484182,33.78887288794341,10.169418548913393,32.59059900027239,108107.12086253769,107466.88688901094,104513.05641882913,4186.175000000003,bearish,5.923e-05,Neutral,Extreme Fear,0.9893,1.708,9162.74021675,264146356375.99997,88.0,94221.7
2025-11-16T00:00:00+00:00,94221.7,31.056042933680146,-907.51112911579,35.340394267117524,9.52297653496513,33.28670381264228,107562.5945542029,107335.09398464268,103657.47913851273,-5448.5489999999845,bearish,7.06e-05,Neutral,Extreme Fear,1.0011,1.7292,-2688.84231776,263560952235.02005,88.0,92169.7
2025-11-17T00:00:00+00:00,92169.7,28.851076776130327,-1013.9816504799483,36.99658864672706,8.747460954143039,33.436539878328006,106958.95163050867,107184.19454200943,102526.49613546772,-9106.043000000005,bearish,7.208e-05,Risk-Off,Extreme Fear,0.9969,1.707,-33754.91858713,263507090698.73,88.0,92916.9
2025-11-18T00:00:00+00:00,92916.9,30.77834421174937,-950.3389960315972,38.79815214108727,8.038769880703207,34.51520551889918,106408.28293911618,107042.2314122382,101303.13483432535,-5118.191999999981,bearish,7.496e-05,Neutral,Extreme Fear,0.9947,1.6685,-67667.26668,263334546890.59998,88.0,91508.9
2025-11-19T00:00:00+00:00,91508.9,29.17462122978148,-918.7827659885743,40.52179486230057,7.444433191623583,32.71883924174451,105823.99341209201,106887.67090067363,100084.37514372791,-3248.714000000007,bearish,4.259e-05,Mixed,Extreme Fear,1.0041,1.6791,-19069.72210639,263496327602.24,90.0,86601.3
2025-11-20T00:00:00+00:00,86601.3,24.40196561458022,-1130.234119390493,42.391247685722895,6.595275122172926,33.00901079817216,105070.16229789233,106685.81646385102,98673.21019504953,-9652.880999999994,bearish,8.999e-05,Risk-Off,Extreme Fear,0.9899,1.6569,-19930.84338642,263244453594.4,90.0,85093.5
2025-11-21T00:00:00+00:00,85093.5,23.14898024441794,-1263.3699632761118,44.586647129587554,5.893585209738726,37.96865643039523,104286.76377640635,106470.9675438127,96804.35174800127,-21972.95000000001,bearish,2.642e-05,Neutral,Extreme Fear,0.9949,1.5667,-22482.93208261,262925141090.96,90.0,84689.4
